item_id,version_no,category_key,lang,description,notes
W01001852,1,Geog/LSOA,en-gb,Cardiff 004B,
W01001853,1,Geog/LSOA,en-gb,Cardiff 004C,
W01001854,1,Geog/LSOA,en-gb,Cardiff 004D,
W01001855,1,Geog/LSOA,en-gb,Cardiff 042A,
W01001856,1,Geog/LSOA,en-gb,Cardiff 042B,
W01001857,1,Geog/LSOA,en-gb,Cardiff 042C,
W01001858,1,Geog/LSOA,en-gb,Cardiff 034A,
W01001859,1,Geog/LSOA,en-gb,Cardiff 034B,
W01001860,1,Geog/LSOA,en-gb,Cardiff 034C,
W01001861,1,Geog/LSOA,en-gb,Cardiff 034D,
W01001862,1,Geog/LSOA,en-gb,Cardiff 042D,
W01001863,1,Geog/LSOA,en-gb,Cardiff 022A,
W01001864,1,Geog/LSOA,en-gb,Cardiff 022B,
W01001865,1,Geog/LSOA,en-gb,Cardiff 022C,
W01001866,1,Geog/LSOA,en-gb,Cardiff 016A,
W01001867,1,Geog/LSOA,en-gb,Cardiff 016B,
W01001868,1,Geog/LSOA,en-gb,Cardiff 022D,
W01001869,1,Geog/LSOA,en-gb,Cardiff 038A,
W01001870,1,Geog/LSOA,en-gb,Cardiff 037A,
W01001871,1,Geog/LSOA,en-gb,Cardiff 037B,
W01001872,1,Geog/LSOA,en-gb,Cardiff 038B,
W01001873,1,Geog/LSOA,en-gb,Cardiff 038C,
W01001874,1,Geog/LSOA,en-gb,Cardiff 038D,
W01001875,1,Geog/LSOA,en-gb,Cardiff 037C,
W01001876,1,Geog/LSOA,en-gb,Cardiff 037D,
W01001877,1,Geog/LSOA,en-gb,Cardiff 011A,
W01001878,1,Geog/LSOA,en-gb,Cardiff 011B,
W01001879,1,Geog/LSOA,en-gb,Cardiff 013A,
W01001880,1,Geog/LSOA,en-gb,Cardiff 013B,
W01001881,1,Geog/LSOA,en-gb,Cardiff 013C,
W01001882,1,Geog/LSOA,en-gb,Cardiff 011C,
W01001883,1,Geog/LSOA,en-gb,Cardiff 016C,
W01001884,1,Geog/LSOA,en-gb,Cardiff 013D,
W01001885,1,Geog/LSOA,en-gb,Cardiff 011D,
W01001886,1,Geog/LSOA,en-gb,Cardiff 016D,
W01001887,1,Geog/LSOA,en-gb,Cardiff 020A,
W01001888,1,Geog/LSOA,en-gb,Cardiff 010A,
W01001889,1,Geog/LSOA,en-gb,Cardiff 020B,
W01001890,1,Geog/LSOA,en-gb,Cardiff 021D,
W01001891,1,Geog/LSOA,en-gb,Cardiff 020C,
W01001892,1,Geog/LSOA,en-gb,Cardiff 020D,
W01001893,1,Geog/LSOA,en-gb,Cardiff 010B,
W01001894,1,Geog/LSOA,en-gb,Cardiff 010C,
W01001895,1,Geog/LSOA,en-gb,Cardiff 010D,
W01001896,1,Geog/LSOA,en-gb,Cardiff 020E,
W01001897,1,Geog/LSOA,en-gb,Powys 020D,
W01001898,1,Geog/LSOA,en-gb,Merthyr Tydfil 008F,
W01001899,1,Geog/LSOA,en-gb,Powys 021F,
W01001900,1,Geog/LSOA,en-gb,Neath Port Talbot 020G,
W01001901,1,Geog/LSOA,en-gb,Powys 017F,
W01001902,1,Geog/LSOA,en-gb,Powys 017G,
W01001903,1,Geog/LSOA,en-gb,Powys 018F,
W01001904,1,Geog/LSOA,en-gb,Powys 018G,
W01001905,1,Geog/LSOA,en-gb,Powys 018H,
W01001906,1,Geog/LSOA,en-gb,Powys 001F,
W01001907,1,Geog/LSOA,en-gb,Powys 001G,
W01001908,1,Geog/LSOA,en-gb,Monmouthshire 010G,
W01001909,1,Geog/LSOA,en-gb,Monmouthshire 002F,
W01001910,1,Geog/LSOA,en-gb,The Vale of Glamorgan 012G,
W01001911,1,Geog/LSOA,en-gb,The Vale of Glamorgan 012H,
W01001912,1,Geog/LSOA,en-gb,Newport 020E,
W01001913,1,Geog/LSOA,en-gb,Newport 020F,
W01001914,1,Geog/LSOA,en-gb,Rhondda Cynon Taf 023F,
W01001915,1,Geog/LSOA,en-gb,Rhondda Cynon Taf 027F,
W01001916,1,Geog/LSOA,en-gb,Rhondda Cynon Taf 027G,
W01001917,1,Geog/LSOA,en-gb,Rhondda Cynon Taf 023G,
W01001918,1,Geog/LSOA,en-gb,Bridgend 017E,
W01001919,1,Geog/LSOA,en-gb,Bridgend 017F,
W01001920,1,Geog/LSOA,en-gb,Bridgend 017G,
W01001921,1,Geog/LSOA,en-gb,Bridgend 017H,
W01001922,1,Geog/LSOA,en-gb,Cardiff 032E,
W01001923,1,Geog/LSOA,en-gb,Carmarthenshire 026G,
W01001924,1,Geog/LSOA,en-gb,Carmarthenshire 026H,
W01001925,1,Geog/LSOA,en-gb,Carmarthenshire 023F,
W01001926,1,Geog/LSOA,en-gb,Conwy 011F,
W01001927,1,Geog/LSOA,en-gb,Conwy 010G,
W01001928,1,Geog/LSOA,en-gb,Conwy 010H,
W01001929,1,Geog/LSOA,en-gb,Wrexham 012F,
W01001930,1,Geog/LSOA,en-gb,Wrexham 019F,
W01001931,1,Geog/LSOA,en-gb,Wrexham 012G,
W01001932,1,Geog/LSOA,en-gb,Gwynedd 014E,
W01001933,1,Geog/LSOA,en-gb,Gwynedd 017F,
W01001934,1,Geog/LSOA,en-gb,Ceredigion 002F,
W01001935,1,Geog/LSOA,en-gb,Ceredigion 003E,
W01001936,1,Geog/LSOA,en-gb,Ceredigion 003F,
W01001937,1,Geog/LSOA,en-gb,Ceredigion 001F,
W01001938,1,Geog/LSOA,en-gb,Swansea 025E,
W01001939,1,Geog/LSOA,en-gb,Cardiff 032F,
W01001940,1,Geog/LSOA,en-gb,Cardiff 048A,
W01001941,1,Geog/LSOA,en-gb,Cardiff 032G,
W01001942,1,Geog/LSOA,en-gb,Cardiff 049B,
W01001943,1,Geog/LSOA,en-gb,Cardiff 048B,
W01001944,1,Geog/LSOA,en-gb,Cardiff 048C,
W01001945,1,Geog/LSOA,en-gb,Cardiff 048D,
W01001946,1,Geog/LSOA,en-gb,Cardiff 049C,
W01001947,1,Geog/LSOA,en-gb,Cardiff 048E,
W01001948,1,Geog/LSOA,en-gb,Cardiff 006E,
W01001949,1,Geog/LSOA,en-gb,Cardiff 005F,
W01001950,1,Geog/LSOA,en-gb,Cardiff 049D,
W01001951,1,Geog/LSOA,en-gb,Cardiff 049E,
W01001952,1,Geog/LSOA,en-gb,Cardiff 049F,
W01001953,1,Geog/LSOA,en-gb,Cardiff 005G,
W01001954,1,Geog/LSOA,en-gb,Cardiff 006F,
W01001955,1,Geog/LSOA,en-gb,Swansea 025F,
W01001956,1,Geog/LSOA,en-gb,Swansea 023E,
W01001957,1,Geog/LSOA,en-gb,Swansea 025G,
W01001958,1,Geog/LSOA,en-gb,Swansea 025H,
W02000007,1,Geog/MSOA,cy-gb,Isle of Anglesey 007,
W02000001,1,Geog/MSOA,cy-gb,Isle of Anglesey 001,
W02000005,1,Geog/MSOA,cy-gb,Isle of Anglesey 005,
W02000006,1,Geog/MSOA,cy-gb,Isle of Anglesey 006,
W02000009,1,Geog/MSOA,cy-gb,Isle of Anglesey 009,
W02000008,1,Geog/MSOA,cy-gb,Isle of Anglesey 008,
W02000002,1,Geog/MSOA,cy-gb,Isle of Anglesey 002,
W02000003,1,Geog/MSOA,cy-gb,Isle of Anglesey 003,
W02000004,1,Geog/MSOA,cy-gb,Isle of Anglesey 004,
W02000020,1,Geog/MSOA,cy-gb,Gwynedd 011,
W02000025,1,Geog/MSOA,cy-gb,Gwynedd 016,
W02000012,1,Geog/MSOA,cy-gb,Gwynedd 003,
W02000024,1,Geog/MSOA,cy-gb,Gwynedd 015,
W02000013,1,Geog/MSOA,cy-gb,Gwynedd 004,
W02000016,1,Geog/MSOA,cy-gb,Gwynedd 007,
W02000018,1,Geog/MSOA,cy-gb,Gwynedd 009,
W02000015,1,Geog/MSOA,cy-gb,Gwynedd 006,
W02000010,1,Geog/MSOA,cy-gb,Gwynedd 001,
W02000014,1,Geog/MSOA,cy-gb,Gwynedd 005,
W02000011,1,Geog/MSOA,cy-gb,Gwynedd 002,
W02000019,1,Geog/MSOA,cy-gb,Gwynedd 010,
W02000022,1,Geog/MSOA,cy-gb,Gwynedd 013,
W02000021,1,Geog/MSOA,cy-gb,Gwynedd 012,
5P,1,Age/5YR,cy-gb,75-79 oed,
W02000017,1,Geog/MSOA,cy-gb,Gwynedd 008,
W02000023,1,Geog/MSOA,cy-gb,Gwynedd 014,
W02000026,1,Geog/MSOA,cy-gb,Gwynedd 017,
W02000041,1,Geog/MSOA,cy-gb,Conwy 015,
W02000040,1,Geog/MSOA,cy-gb,Conwy 014,
W02000039,1,Geog/MSOA,cy-gb,Conwy 013,
W02000038,1,Geog/MSOA,cy-gb,Conwy 012,
W02000035,1,Geog/MSOA,cy-gb,Conwy 009,
W02000027,1,Geog/MSOA,cy-gb,Conwy 001,
W02000028,1,Geog/MSOA,cy-gb,Conwy 002,
W02000032,1,Geog/MSOA,cy-gb,Conwy 006,
W02000034,1,Geog/MSOA,cy-gb,Conwy 008,
W02000033,1,Geog/MSOA,cy-gb,Conwy 007,
W02000036,1,Geog/MSOA,cy-gb,Conwy 010,
W02000031,1,Geog/MSOA,cy-gb,Conwy 005,
W02000029,1,Geog/MSOA,cy-gb,Conwy 003,
W02000030,1,Geog/MSOA,cy-gb,Conwy 004,
W02000037,1,Geog/MSOA,cy-gb,Conwy 011,
W02000050,1,Geog/MSOA,cy-gb,Denbighshire 009,
W02000057,1,Geog/MSOA,cy-gb,Denbighshire 016,
W02000056,1,Geog/MSOA,cy-gb,Denbighshire 015,
W02000052,1,Geog/MSOA,cy-gb,Denbighshire 011,
W02000053,1,Geog/MSOA,cy-gb,Denbighshire 012,
W02000049,1,Geog/MSOA,cy-gb,Denbighshire 008,
W02000054,1,Geog/MSOA,cy-gb,Denbighshire 013,
W02000044,1,Geog/MSOA,cy-gb,Denbighshire 003,
W02000043,1,Geog/MSOA,cy-gb,Denbighshire 002,
W02000042,1,Geog/MSOA,cy-gb,Denbighshire 001,
W02000045,1,Geog/MSOA,cy-gb,Denbighshire 004,
W02000419,1,Geog/MSOA,cy-gb,Denbighshire 017,
W02000047,1,Geog/MSOA,cy-gb,Denbighshire 006,
W02000055,1,Geog/MSOA,cy-gb,Denbighshire 014,
W02000051,1,Geog/MSOA,cy-gb,Denbighshire 010,
W02000071,1,Geog/MSOA,cy-gb,Flintshire 014,
W02000070,1,Geog/MSOA,cy-gb,Flintshire 013,
W02000067,1,Geog/MSOA,cy-gb,Flintshire 010,
W02000060,1,Geog/MSOA,cy-gb,Flintshire 003,
W02000072,1,Geog/MSOA,cy-gb,Flintshire 015,
W02000063,1,Geog/MSOA,cy-gb,Flintshire 006,
W02000074,1,Geog/MSOA,cy-gb,Flintshire 017,
W02000069,1,Geog/MSOA,cy-gb,Flintshire 012,
W02000077,1,Geog/MSOA,cy-gb,Flintshire 020,
W02000064,1,Geog/MSOA,cy-gb,Flintshire 007,
W02000065,1,Geog/MSOA,cy-gb,Flintshire 008,
W02000058,1,Geog/MSOA,cy-gb,Flintshire 001,
W02000061,1,Geog/MSOA,cy-gb,Flintshire 004,
W02000062,1,Geog/MSOA,cy-gb,Flintshire 005,
W02000076,1,Geog/MSOA,cy-gb,Flintshire 019,
W02000075,1,Geog/MSOA,cy-gb,Flintshire 018,
W02000059,1,Geog/MSOA,cy-gb,Flintshire 002,
W02000068,1,Geog/MSOA,cy-gb,Flintshire 011,
W02000073,1,Geog/MSOA,cy-gb,Flintshire 016,
W02000066,1,Geog/MSOA,cy-gb,Flintshire 009,
W02000086,1,Geog/MSOA,cy-gb,Wrexham 009,
W02000084,1,Geog/MSOA,cy-gb,Wrexham 007,
W02000095,1,Geog/MSOA,cy-gb,Wrexham 018,
W02000083,1,Geog/MSOA,cy-gb,Wrexham 006,
W02000088,1,Geog/MSOA,cy-gb,Wrexham 011,
W02000082,1,Geog/MSOA,cy-gb,Wrexham 005,
W02000087,1,Geog/MSOA,cy-gb,Wrexham 010,
W02000094,1,Geog/MSOA,cy-gb,Wrexham 017,
W02000096,1,Geog/MSOA,cy-gb,Wrexham 019,
W02000091,1,Geog/MSOA,cy-gb,Wrexham 014,
W02000085,1,Geog/MSOA,cy-gb,Wrexham 008,
W02000420,1,Geog/MSOA,cy-gb,Wrexham 020,
W02000080,1,Geog/MSOA,cy-gb,Wrexham 003,
W02000081,1,Geog/MSOA,cy-gb,Wrexham 004,
W02000089,1,Geog/MSOA,cy-gb,Wrexham 012,
W02000092,1,Geog/MSOA,cy-gb,Wrexham 015,
W02000093,1,Geog/MSOA,cy-gb,Wrexham 016,
W02000090,1,Geog/MSOA,cy-gb,Wrexham 013,
W02000416,1,Geog/MSOA,cy-gb,Powys 021,
W02000107,1,Geog/MSOA,cy-gb,Powys 011,
W02000101,1,Geog/MSOA,cy-gb,Powys 005,
W02000106,1,Geog/MSOA,cy-gb,Powys 010,
W02000111,1,Geog/MSOA,cy-gb,Powys 015,
W02000110,1,Geog/MSOA,cy-gb,Powys 014,
W02000102,1,Geog/MSOA,cy-gb,Powys 006,
W02000103,1,Geog/MSOA,cy-gb,Powys 007,
W02000108,1,Geog/MSOA,cy-gb,Powys 012,
W02000414,1,Geog/MSOA,cy-gb,Powys 020,
W02000100,1,Geog/MSOA,cy-gb,Powys 004,
W02000098,1,Geog/MSOA,cy-gb,Powys 002,
W02000109,1,Geog/MSOA,cy-gb,Powys 013,
W02000097,1,Geog/MSOA,cy-gb,Powys 001,
W02000114,1,Geog/MSOA,cy-gb,Powys 018,
W02000105,1,Geog/MSOA,cy-gb,Powys 009,
W02000104,1,Geog/MSOA,cy-gb,Powys 008,
W02000113,1,Geog/MSOA,cy-gb,Powys 017,
W02000099,1,Geog/MSOA,cy-gb,Powys 003,
W02000120,1,Geog/MSOA,cy-gb,Ceredigion 005,
W02000124,1,Geog/MSOA,cy-gb,Ceredigion 009,
W02000117,1,Geog/MSOA,cy-gb,Ceredigion 002,
W02000118,1,Geog/MSOA,cy-gb,Ceredigion 003,
W02000125,1,Geog/MSOA,cy-gb,Ceredigion 010,
W02000116,1,Geog/MSOA,cy-gb,Ceredigion 001,
W02000421,1,Geog/MSOA,cy-gb,Ceredigion 011,
W02000123,1,Geog/MSOA,cy-gb,Ceredigion 008,
W02000122,1,Geog/MSOA,cy-gb,Ceredigion 007,
W02000136,1,Geog/MSOA,cy-gb,Pembrokeshire 011,
W02000134,1,Geog/MSOA,cy-gb,Pembrokeshire 009,
W02000133,1,Geog/MSOA,cy-gb,Pembrokeshire 008,
W02000139,1,Geog/MSOA,cy-gb,Pembrokeshire 014,
W02000126,1,Geog/MSOA,cy-gb,Pembrokeshire 001,
W02000127,1,Geog/MSOA,cy-gb,Pembrokeshire 002,
W02000130,1,Geog/MSOA,cy-gb,Pembrokeshire 005,
W02000131,1,Geog/MSOA,cy-gb,Pembrokeshire 006,
W02000140,1,Geog/MSOA,cy-gb,Pembrokeshire 015,
W02000132,1,Geog/MSOA,cy-gb,Pembrokeshire 007,
W02000128,1,Geog/MSOA,cy-gb,Pembrokeshire 003,
W02000129,1,Geog/MSOA,cy-gb,Pembrokeshire 004,
W02000135,1,Geog/MSOA,cy-gb,Pembrokeshire 010,
W02000137,1,Geog/MSOA,cy-gb,Pembrokeshire 012,
W02000138,1,Geog/MSOA,cy-gb,Pembrokeshire 013,
W02000141,1,Geog/MSOA,cy-gb,Pembrokeshire 016,
W02000146,1,Geog/MSOA,cy-gb,Carmarthenshire 005,
W02000154,1,Geog/MSOA,cy-gb,Carmarthenshire 013,
W02000165,1,Geog/MSOA,cy-gb,Carmarthenshire 024,
W02000162,1,Geog/MSOA,cy-gb,Carmarthenshire 021,
W02000166,1,Geog/MSOA,cy-gb,Carmarthenshire 025,
W02000148,1,Geog/MSOA,cy-gb,Carmarthenshire 007,
W02000149,1,Geog/MSOA,cy-gb,Carmarthenshire 008,
W02000147,1,Geog/MSOA,cy-gb,Carmarthenshire 006,
W02000144,1,Geog/MSOA,cy-gb,Carmarthenshire 003,
W02000143,1,Geog/MSOA,cy-gb,Carmarthenshire 002,
W02000161,1,Geog/MSOA,cy-gb,Carmarthenshire 020,
W02000164,1,Geog/MSOA,cy-gb,Carmarthenshire 023,
W02000151,1,Geog/MSOA,cy-gb,Carmarthenshire 010,
W02000167,1,Geog/MSOA,cy-gb,Carmarthenshire 026,
W02000157,1,Geog/MSOA,cy-gb,Carmarthenshire 016,
W02000158,1,Geog/MSOA,cy-gb,Carmarthenshire 017,
W02000159,1,Geog/MSOA,cy-gb,Carmarthenshire 018,
W02000418,1,Geog/MSOA,cy-gb,Carmarthenshire 027,
W02000153,1,Geog/MSOA,cy-gb,Carmarthenshire 012,
W02000145,1,Geog/MSOA,cy-gb,Carmarthenshire 004,
W02000152,1,Geog/MSOA,cy-gb,Carmarthenshire 011,
W02000142,1,Geog/MSOA,cy-gb,Carmarthenshire 001,
W02000160,1,Geog/MSOA,cy-gb,Carmarthenshire 019,
W02000156,1,Geog/MSOA,cy-gb,Carmarthenshire 015,
W02000163,1,Geog/MSOA,cy-gb,Carmarthenshire 022,
W02000195,1,Geog/MSOA,cy-gb,Swansea 028,
W02000181,1,Geog/MSOA,cy-gb,Swansea 014,
W02000183,1,Geog/MSOA,cy-gb,Swansea 016,
W02000192,1,Geog/MSOA,cy-gb,Swansea 025,
W02000191,1,Geog/MSOA,cy-gb,Swansea 024,
W02000193,1,Geog/MSOA,cy-gb,Swansea 026,
W02000169,1,Geog/MSOA,cy-gb,Swansea 002,
W02000184,1,Geog/MSOA,cy-gb,Swansea 017,
W02000179,1,Geog/MSOA,cy-gb,Swansea 012,
W02000180,1,Geog/MSOA,cy-gb,Swansea 013,
W02000182,1,Geog/MSOA,cy-gb,Swansea 015,
W02000187,1,Geog/MSOA,cy-gb,Swansea 020,
W02000185,1,Geog/MSOA,cy-gb,Swansea 018,
W02000172,1,Geog/MSOA,cy-gb,Swansea 005,
W02000197,1,Geog/MSOA,cy-gb,Swansea 030,
W02000190,1,Geog/MSOA,cy-gb,Swansea 023,
W02000174,1,Geog/MSOA,cy-gb,Swansea 007,
W02000171,1,Geog/MSOA,cy-gb,Swansea 004,
W02000177,1,Geog/MSOA,cy-gb,Swansea 010,
W02000173,1,Geog/MSOA,cy-gb,Swansea 006,
W02000170,1,Geog/MSOA,cy-gb,Swansea 003,
W02000175,1,Geog/MSOA,cy-gb,Swansea 008,
W02000176,1,Geog/MSOA,cy-gb,Swansea 009,
W02000198,1,Geog/MSOA,cy-gb,Swansea 031,
W02000178,1,Geog/MSOA,cy-gb,Swansea 011,
W02000168,1,Geog/MSOA,cy-gb,Swansea 001,
W02000188,1,Geog/MSOA,cy-gb,Swansea 021,
W02000189,1,Geog/MSOA,cy-gb,Swansea 022,
W02000194,1,Geog/MSOA,cy-gb,Swansea 027,
W02000186,1,Geog/MSOA,cy-gb,Swansea 019,
W02000196,1,Geog/MSOA,cy-gb,Swansea 029,
W02000214,1,Geog/MSOA,cy-gb,Neath Port Talbot 016,
W02000215,1,Geog/MSOA,cy-gb,Neath Port Talbot 017,
W02000203,1,Geog/MSOA,cy-gb,Neath Port Talbot 005,
W02000202,1,Geog/MSOA,cy-gb,Neath Port Talbot 004,
W02000213,1,Geog/MSOA,cy-gb,Neath Port Talbot 015,
W02000201,1,Geog/MSOA,cy-gb,Neath Port Talbot 003,
W02000211,1,Geog/MSOA,cy-gb,Neath Port Talbot 013,
W02000212,1,Geog/MSOA,cy-gb,Neath Port Talbot 014,
W02000204,1,Geog/MSOA,cy-gb,Neath Port Talbot 006,
W02000205,1,Geog/MSOA,cy-gb,Neath Port Talbot 007,
W02000207,1,Geog/MSOA,cy-gb,Neath Port Talbot 009,
W02000208,1,Geog/MSOA,cy-gb,Neath Port Talbot 010,
W02000200,1,Geog/MSOA,cy-gb,Neath Port Talbot 002,
W02000417,1,Geog/MSOA,cy-gb,Neath Port Talbot 020,
W02000209,1,Geog/MSOA,cy-gb,Neath Port Talbot 011,
W02000217,1,Geog/MSOA,cy-gb,Neath Port Talbot 019,
W02000206,1,Geog/MSOA,cy-gb,Neath Port Talbot 008,
W02000210,1,Geog/MSOA,cy-gb,Neath Port Talbot 012,
W02000216,1,Geog/MSOA,cy-gb,Neath Port Talbot 018,
W02000223,1,Geog/MSOA,cy-gb,Bridgend 006,
W02000221,1,Geog/MSOA,cy-gb,Bridgend 004,
W02000220,1,Geog/MSOA,cy-gb,Bridgend 003,
W02000232,1,Geog/MSOA,cy-gb,Bridgend 015,
W02000233,1,Geog/MSOA,cy-gb,Bridgend 016,
W02000224,1,Geog/MSOA,cy-gb,Bridgend 007,
W02000230,1,Geog/MSOA,cy-gb,Bridgend 013,
W02000234,1,Geog/MSOA,cy-gb,Bridgend 017,
W02000218,1,Geog/MSOA,cy-gb,Bridgend 001,
W02000225,1,Geog/MSOA,cy-gb,Bridgend 008,
W02000229,1,Geog/MSOA,cy-gb,Bridgend 012,
W02000228,1,Geog/MSOA,cy-gb,Bridgend 011,
W02000227,1,Geog/MSOA,cy-gb,Bridgend 010,
W02000226,1,Geog/MSOA,cy-gb,Bridgend 009,
W02000222,1,Geog/MSOA,cy-gb,Bridgend 005,
W02000219,1,Geog/MSOA,cy-gb,Bridgend 002,
W02000231,1,Geog/MSOA,cy-gb,Bridgend 014,
W02000236,1,Geog/MSOA,cy-gb,Bridgend 019,
W02000235,1,Geog/MSOA,cy-gb,Bridgend 018,
W02000251,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 015,
W02000249,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 013,
W02000248,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 012,
W02000245,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 009,
W02000240,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 004,
W02000243,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 007,
W02000238,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 002,
W02000242,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 006,
W02000246,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 010,
W02000237,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 001,
W02000247,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 011,
W02000250,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 014,
W02000239,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 003,
W02000244,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 008,
W02000241,1,Geog/MSOA,cy-gb,The Vale of Glamorgan 005,
W02000256,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 005,
W02000263,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 012,
W02000255,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 004,
W02000253,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 002,
W02000254,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 003,
W02000279,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 028,
W02000280,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 029,
W02000276,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 025,
W02000270,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 019,
W02000267,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 016,
W02000268,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 017,
W02000271,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 020,
W02000260,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 009,
W02000264,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 013,
W02000274,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 023,
W02000266,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 015,
W02000272,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 021,
W02000277,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 026,
W02000273,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 022,
W02000252,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 001,
W02000282,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 031,
W02000281,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 030,
W02000278,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 027,
W02000265,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 014,
W02000257,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 006,
W02000259,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 008,
W02000262,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 011,
W02000269,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 018,
W02000275,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 024,
W02000258,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 007,
W02000261,1,Geog/MSOA,cy-gb,Rhondda Cynon Taf 010,
W02000288,1,Geog/MSOA,cy-gb,Merthyr Tydfil 006,
W02000289,1,Geog/MSOA,cy-gb,Merthyr Tydfil 007,
W02000285,1,Geog/MSOA,cy-gb,Merthyr Tydfil 003,
W02000286,1,Geog/MSOA,cy-gb,Merthyr Tydfil 004,
W02000284,1,Geog/MSOA,cy-gb,Merthyr Tydfil 002,
W02000415,1,Geog/MSOA,cy-gb,Merthyr Tydfil 008,
W02000287,1,Geog/MSOA,cy-gb,Merthyr Tydfil 005,
W02000292,1,Geog/MSOA,cy-gb,Caerphilly 003,
W02000303,1,Geog/MSOA,cy-gb,Caerphilly 014,
W02000307,1,Geog/MSOA,cy-gb,Caerphilly 018,
W02000294,1,Geog/MSOA,cy-gb,Caerphilly 005,
W02000293,1,Geog/MSOA,cy-gb,Caerphilly 004,
W02000309,1,Geog/MSOA,cy-gb,Caerphilly 020,
W02000310,1,Geog/MSOA,cy-gb,Caerphilly 021,
W02000298,1,Geog/MSOA,cy-gb,Caerphilly 009,
W02000296,1,Geog/MSOA,cy-gb,Caerphilly 007,
W02000304,1,Geog/MSOA,cy-gb,Caerphilly 015,
W02000295,1,Geog/MSOA,cy-gb,Caerphilly 006,
W02000291,1,Geog/MSOA,cy-gb,Caerphilly 002,
W02000301,1,Geog/MSOA,cy-gb,Caerphilly 012,
W02000308,1,Geog/MSOA,cy-gb,Caerphilly 019,
W02000312,1,Geog/MSOA,cy-gb,Caerphilly 023,
W02000311,1,Geog/MSOA,cy-gb,Caerphilly 022,
W02000290,1,Geog/MSOA,cy-gb,Caerphilly 001,
W02000302,1,Geog/MSOA,cy-gb,Caerphilly 013,
W02000299,1,Geog/MSOA,cy-gb,Caerphilly 010,
W02000313,1,Geog/MSOA,cy-gb,Caerphilly 024,
W02000300,1,Geog/MSOA,cy-gb,Caerphilly 011,
W02000305,1,Geog/MSOA,cy-gb,Caerphilly 016,
W02000306,1,Geog/MSOA,cy-gb,Caerphilly 017,
W02000297,1,Geog/MSOA,cy-gb,Caerphilly 008,
W02000321,1,Geog/MSOA,cy-gb,Blaenau Gwent 008,
W02000317,1,Geog/MSOA,cy-gb,Blaenau Gwent 004,
W02000314,1,Geog/MSOA,cy-gb,Blaenau Gwent 001,
W02000318,1,Geog/MSOA,cy-gb,Blaenau Gwent 005,
W02000315,1,Geog/MSOA,cy-gb,Blaenau Gwent 002,
W02000320,1,Geog/MSOA,cy-gb,Blaenau Gwent 007,
W02000319,1,Geog/MSOA,cy-gb,Blaenau Gwent 006,
W02000322,1,Geog/MSOA,cy-gb,Blaenau Gwent 009,
W02000316,1,Geog/MSOA,cy-gb,Blaenau Gwent 003,
W02000324,1,Geog/MSOA,cy-gb,Torfaen 002,
W02000323,1,Geog/MSOA,cy-gb,Torfaen 001,
W02000326,1,Geog/MSOA,cy-gb,Torfaen 004,
W02000334,1,Geog/MSOA,cy-gb,Torfaen 012,
